name,position,team_name,ict_index_gw,opponent_team,starts_gw,total_points_gw,transfers_balance,value,was_home,avg_home_difficulty,avg_away_difficulty,avg_difficulty,team_id,opponent_team_difficulty,name_substring
Ben Parkinson,FWD,Newcastle,0.0,20,0,0,30,45,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Parkinson
Jairo Riedewald,MID,Crystal Palace,0.0,18,0,0,22,43,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Riedewald
Yoane Wissa,FWD,Brentford,9.3,7,1,6,10572,56,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Wissa
Reiss Nelson,MID,Arsenal,0.0,17,0,0,-11,48,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Nelson
Ibrahim Sangaré,MID,Nott'm Forest,0.0,11,0,0,11,49,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Sangaré
Facundo Pellistri Rebollo,MID,Man Utd,0.0,13,0,0,-699,42,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.736842105263157,Rebollo
James Hill,DEF,Bournemouth,0.0,6,0,0,-74,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.8157894736842106,Hill
Bruno Cavaco Jordão,MID,Wolves,0.0,15,0,0,-140,43,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,Jordão
Kjell Scherpen,GK,Brighton,0.0,10,0,0,0,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Scherpen
Máximo Perrone,MID,Man City,0.0,14,0,0,-5,44,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8421052631578947,Perrone
Aleksandar Mitrović,FWD,Fulham,0.0,5,0,0,-135,74,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.894736842105263,Mitrović
Kevin Schade,MID,Brentford,0.0,7,0,0,-14,52,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Schade
Moussa Niakhaté,DEF,Nott'm Forest,0.0,11,0,0,236,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Niakhaté
Paul Dummett,DEF,Newcastle,0.0,20,0,0,-292,39,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Dummett
Rodrigo Duarte Ribeiro,FWD,Nott'm Forest,0.0,11,0,0,10,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Ribeiro
Sven Botman,DEF,Newcastle,1.4,20,1,6,-6493,45,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Botman
Issa Diop,DEF,Fulham,0.0,5,0,0,-126,44,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.894736842105263,Diop
Aaron Ramsdale,GK,Arsenal,0.0,17,0,0,-5089,45,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Ramsdale
Tosin Adarabioyo,DEF,Fulham,2.8,5,1,6,-788,43,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.894736842105263,Adarabioyo
Trent Alexander-Arnold,DEF,Liverpool,0.0,16,0,0,-151356,85,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Alexander-Arnold
Anass Zaroury,MID,Burnley,0.0,3,0,0,-31,46,True,,,,,2.894736842105263,Zaroury
Pervis Estupiñán,DEF,Brighton,10.3,10,1,0,-200331,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Estupiñán
Enso González,MID,Wolves,0.0,15,0,0,-34,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,González
Chiedozie Ogbene,FWD,Luton,1.6,2,0,2,6823,49,True,,,,,2.8157894736842106,Ogbene
Romain Faivre,MID,Bournemouth,0.0,6,0,0,5,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.8157894736842106,Faivre
Harvey Elliott,MID,Liverpool,3.9,16,1,3,7942,48,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Elliott
Jack Robinson,DEF,Sheffield Utd,3.2,1,1,-1,-116,43,True,,,,,2.736842105263157,Robinson
Detlef Esapa Osong,FWD,Nott'm Forest,0.0,11,0,0,-10,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Osong
Gabriel Martinelli Silva,MID,Arsenal,12.4,17,1,11,14551,77,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Silva
Wout Weghorst,FWD,Burnley,0.0,3,0,0,-2,55,True,,,,,2.894736842105263,Weghorst
Jhon Durán,FWD,Aston Villa,0.0,12,0,0,-258,50,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.763157894736842,Durán
Oscar Bobb,MID,Man City,0.0,14,0,1,-236,44,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8421052631578947,Bobb
Michail Antonio,FWD,West Ham,0.6,9,0,0,1596,57,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8684210526315788,Antonio
Jamie Donley,FWD,Spurs,0.0,8,0,0,73,45,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Donley
Malang Sarr,DEF,Chelsea,0.0,4,0,0,-15,43,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Sarr
Ângelo Gabriel Borges Damaceno,MID,Chelsea,0.0,4,0,0,-1,50,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Damaceno
Micky van de Ven,DEF,Spurs,2.5,8,1,2,23977,44,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Ven
Adama Traoré,MID,Fulham,5.2,5,0,6,443,49,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.894736842105263,Traoré
Shola Shoretire,FWD,Man Utd,0.0,13,0,0,45,44,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.736842105263157,Shoretire
Ademola Ola-Adebomi,FWD,Crystal Palace,0.0,18,0,0,-40,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Ola-Adebomi
Lisandro Martínez,DEF,Man Utd,0.0,13,0,0,-1431,47,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.736842105263157,Martínez
Alex Mighten,MID,Nott'm Forest,0.0,11,0,0,-10,44,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Mighten
Bryan Mbeumo,MID,Brentford,0.0,7,0,0,-7535,68,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Mbeumo
Nicolas Pépé,MID,Arsenal,0.0,17,0,0,-15,49,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Pépé
Mauro Bandeira,MID,Arsenal,0.0,17,0,0,6,45,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Bandeira
Alexis Mac Allister,MID,Liverpool,11.9,16,1,6,12912,58,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Allister
David Ozoh,MID,Crystal Palace,0.0,18,0,0,-10,45,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Ozoh
Sydie Peck,MID,Sheffield Utd,0.0,1,0,0,14,44,True,,,,,2.736842105263157,Peck
Omari Kellyman,MID,Aston Villa,0.0,12,0,0,-25,45,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.763157894736842,Kellyman
Youri Tielemans,MID,Aston Villa,3.1,12,1,2,-856,56,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.763157894736842,Tielemans
Remo Freuler,MID,Nott'm Forest,0.0,11,0,0,-3,49,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Freuler
Illia Zabarnyi,DEF,Bournemouth,2.5,6,1,6,17841,44,False,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.8157894736842106,Zabarnyi
Karl Hein,GK,Arsenal,0.0,17,0,0,-65,40,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Hein
Aaron Connolly,FWD,Brighton,0.0,10,0,0,-8,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Connolly
Dean Henderson,GK,Crystal Palace,0.0,18,0,0,-1830,44,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Henderson
Jay Rodriguez,FWD,Burnley,0.0,3,0,1,-135,53,True,,,,,2.894736842105263,Rodriguez
Marcos Senesi,DEF,Bournemouth,1.5,6,1,1,200996,46,False,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.8157894736842106,Senesi
Granit Xhaka,MID,Arsenal,0.0,17,0,0,0,60,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Xhaka
James Trafford,GK,Burnley,1.9,3,1,1,-4146,45,True,,,,,2.894736842105263,Trafford
Dan Burn,DEF,Newcastle,5.8,20,1,8,-6275,44,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Burn
Saïd Benrahma,MID,West Ham,0.0,9,0,0,-443,56,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8684210526315788,Benrahma
Brandon Aguilera Zamora,MID,Nott'm Forest,0.0,11,0,0,-2,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Zamora
Dominic Sadi,MID,Bournemouth,0.0,6,0,0,30,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.8157894736842106,Sadi
Tyler Onyango,MID,Everton,0.0,19,0,0,-10,44,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Onyango
Mahamadou Susoho,MID,Man City,0.0,14,0,0,-8,45,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8421052631578947,Susoho
Joe Taylor,FWD,Luton,0.0,2,0,0,-48,45,True,,,,,2.8157894736842106,Taylor
Gustavo Hamer,MID,Sheffield Utd,0.5,1,1,2,-359,49,True,,,,,2.736842105263157,Hamer
Karl Darlow,GK,Newcastle,0.0,20,0,0,-4,40,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Darlow
Saman Ghoddos,MID,Brentford,0.0,7,0,0,-60,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Ghoddos
Joachim Andersen,DEF,Crystal Palace,1.0,18,1,1,-18587,47,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Andersen
Alfie Gilchrist,DEF,Chelsea,0.0,4,0,0,85,40,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Gilchrist
Allan Campbell,MID,Luton,0.0,2,0,0,-4,49,True,,,,,2.8157894736842106,Campbell
Carlos Mendes Gomes,MID,Luton,0.0,2,0,0,-4,45,True,,,,,2.8157894736842106,Gomes
Pedro Lomba Neto,MID,Wolves,1.4,15,1,1,-50734,58,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,Neto
Luc De Fougerolles,DEF,Fulham,0.0,5,0,0,31,39,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.894736842105263,Fougerolles
Dane Scarlett,FWD,Spurs,0.0,8,0,1,176,45,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Scarlett
Lucas Digne,DEF,Aston Villa,7.0,12,0,7,-2072,46,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.763157894736842,Digne
Enzo Fernández,MID,Chelsea,7.9,4,1,2,842,48,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Fernández
Ben Brereton,MID,Sheffield Utd,0.0,1,0,0,-1694,50,True,,,,,2.736842105263157,Brereton
Matt Targett,DEF,Newcastle,0.0,20,0,0,-48,42,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Targett
Demarai Gray,MID,Everton,0.0,19,0,0,-24,53,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Gray
Matthew Whittingham,MID,Wolves,0.0,15,0,0,-11,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,Whittingham
Stefan Ortega Moreno,GK,Man City,0.0,14,0,0,2272,37,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8421052631578947,Moreno
Sam Johnstone,GK,Crystal Palace,2.7,18,1,1,-5398,44,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Johnstone
Zack Nelson,MID,Luton,0.0,2,0,0,0,45,True,,,,,2.8157894736842106,Nelson
Yerson Mosquera,DEF,Wolves,0.0,15,0,0,-1,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,Mosquera
Emiliano Buendía Stati,MID,Aston Villa,0.0,12,0,0,-2,57,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.763157894736842,Stati
Alexandre Moreno Lopera,DEF,Aston Villa,1.4,12,1,1,-14555,52,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.763157894736842,Lopera
Japhet Tanganga,DEF,Spurs,0.0,8,0,0,-189,40,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Tanganga
Marvelous Nakamba,MID,Luton,0.0,2,0,0,-1229,44,True,,,,,2.8157894736842106,Nakamba
Nathan Collins,DEF,Brentford,2.5,7,1,1,-585,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Collins
Leandro Trossard,MID,Arsenal,0.2,17,0,1,-11756,65,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Trossard
Antony Matheus dos Santos,MID,Man Utd,0.0,13,0,1,-533,68,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.736842105263157,Santos
Trevoh Chalobah,DEF,Chelsea,2.3,4,1,1,159,43,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Chalobah
Luke Cundle,MID,Wolves,0.0,15,0,0,-5,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,Cundle
Lukasz Fabianski,GK,West Ham,0.0,9,0,0,-1282,42,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8684210526315788,Fabianski
Ethan Nwaneri,MID,Arsenal,0.0,17,0,0,6,45,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Nwaneri
Callum Marshall,FWD,West Ham,0.0,9,0,0,-1,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8684210526315788,Marshall
Tino Livramento,DEF,Newcastle,6.2,20,0,7,-4035,41,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Livramento
Fodé Ballo-Touré,DEF,Fulham,0.0,5,0,0,24,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,9.0,2.894736842105263,Ballo-Touré
Aymeric Laporte,DEF,Man City,0.0,14,0,0,-24,49,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8421052631578947,Laporte
Tyler Adams,MID,Bournemouth,0.0,6,0,0,7,49,False,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.8157894736842106,Adams
Kieran Trippier,DEF,Newcastle,1.0,20,1,1,-36200,69,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Trippier
Jamie McDonnell,MID,Nott'm Forest,0.0,11,0,0,20,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,McDonnell
Richarlison de Andrade,MID,Spurs,0.0,8,0,0,-446448,71,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Andrade
Norberto Bercique Gomes Betuncal,FWD,Everton,12.3,19,1,4,-41,57,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Betuncal
John McAtee,FWD,Luton,0.0,2,0,0,-296,45,True,,,,,2.8157894736842106,McAtee
Jayden Bogle,DEF,Sheffield Utd,1.3,1,1,-4,-235,45,True,,,,,2.736842105263157,Bogle
Jason Steele,GK,Brighton,1.3,10,1,1,-7603,42,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Steele
Nick Pope,GK,Newcastle,0.0,20,0,0,-5995,53,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Pope
Kai Havertz,MID,Arsenal,16.1,17,1,14,59959,71,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Havertz
Wesley Moraes Ferreira da Silva,FWD,Aston Villa,0.0,12,0,0,0,50,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.763157894736842,Silva
Vladimír Coufal,DEF,West Ham,2.7,9,1,2,5170,46,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8684210526315788,Coufal
Marcus Rashford,MID,Man Utd,4.6,13,1,7,-56993,84,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.736842105263157,Rashford
Lewis O'Brien,MID,Nott'm Forest,0.0,11,0,0,0,49,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,O'Brien
Evan Ferguson,FWD,Brighton,3.7,10,1,2,-11453,58,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Ferguson
Tom McGill,GK,Brighton,0.0,10,0,0,-171,39,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,McGill
Yves Bissouma,MID,Spurs,3.0,8,1,2,93,50,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Bissouma
João Victor Gomes da Silva,MID,Wolves,0.0,15,0,0,-2544,49,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,Silva
Abdoulaye Doucouré,MID,Everton,4.8,19,1,2,568,55,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Doucouré
Enes Ünal,FWD,Bournemouth,0.1,6,0,1,147,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.8157894736842106,Ünal
Ederson Santana de Moraes,GK,Man City,0.5,14,1,2,18953,55,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8421052631578947,Moraes
Morgan Rogers,MID,Aston Villa,4.7,12,0,0,-26,50,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.763157894736842,Rogers
Virgil van Dijk,DEF,Liverpool,2.4,16,1,6,89218,64,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Dijk
Willy Boly,DEF,Nott'm Forest,0.0,11,0,0,-933,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Boly
Mohammed Kudus,MID,West Ham,10.3,9,1,5,11507,68,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8684210526315788,Kudus
Scott McTominay,MID,Man Utd,2.0,13,1,2,-13139,46,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.736842105263157,McTominay
Andrew Omobamidele,DEF,Nott'm Forest,3.8,11,1,2,-38,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Omobamidele
Billy Blacker,FWD,Sheffield Utd,0.0,1,0,0,189,45,True,,,,,2.736842105263157,Blacker
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,12,0,0,23,40,False,2.631578947368421,3.0,2.8157894736842106,2.0,2.763157894736842,Kesler-Hayden
Rico Lewis,DEF,Man City,0.0,14,0,0,-1014,42,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8421052631578947,Lewis
Alejandro Garnacho,MID,Man Utd,1.1,13,1,2,-103139,50,False,2.631578947368421,3.0526315789473686,2.8421052631578947,14.0,2.736842105263157,Garnacho
Jean-Ricner Bellegarde,MID,Wolves,5.4,15,1,2,14,49,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,Bellegarde
Jean-Philippe Gbamin,MID,Everton,0.0,19,0,0,-7,44,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Gbamin
Ollie Harrison,MID,Chelsea,0.0,4,0,0,17,45,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Harrison
Lewis Dobbin,MID,Everton,0.0,19,0,1,-183,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Dobbin
Jenson Metcalfe,MID,Everton,0.0,19,0,0,-4,45,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Metcalfe
Riyad Mahrez,MID,Man City,0.0,14,0,0,-10,75,True,2.526315789473684,2.9473684210526314,2.736842105263157,13.0,2.8421052631578947,Mahrez
Matija Šarkić,GK,Wolves,0.0,15,0,0,-174,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,Šarkić
Auston Trusty,DEF,Sheffield Utd,2.1,1,1,-1,-2979,39,True,,,,,2.736842105263157,Trusty
Anthony Gordon,MID,Newcastle,10.6,20,1,8,-7743,61,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Gordon
Emmanuel Dennis,FWD,Nott'm Forest,0.0,11,0,0,-70,48,True,2.6842105263157894,3.1052631578947367,2.894736842105263,16.0,2.894736842105263,Dennis
Nathaniel Clyne,DEF,Crystal Palace,0.0,18,0,0,-153,43,False,2.6842105263157894,3.0526315789473686,2.8684210526315788,7.0,2.8157894736842106,Clyne
Thiago Alcántara do Nascimento,MID,Liverpool,0.0,16,0,0,-36,47,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Nascimento
Oliver Arblaster,MID,Sheffield Utd,1.4,1,0,1,35,45,True,,,,,2.736842105263157,Arblaster
Ethan Brierley,MID,Brentford,0.0,7,0,0,-10,45,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Brierley
Timo Werner,FWD,Spurs,14.0,8,1,9,7991,63,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Werner
Ryan Giles,DEF,Luton,0.0,2,0,0,-114,42,True,,,,,2.8157894736842106,Giles
Admiral Muskwe,FWD,Luton,0.0,2,0,0,-43,45,True,,,,,2.8157894736842106,Muskwe
Edson Álvarez Velázquez,MID,West Ham,11.0,9,1,9,-62,50,False,2.6842105263157894,3.1052631578947367,2.894736842105263,19.0,2.8684210526315788,Velázquez
Jakub Kiwior,DEF,Arsenal,5.9,17,1,10,59274,43,False,2.526315789473684,2.9473684210526314,2.736842105263157,1.0,2.894736842105263,Kiwior
Lloyd Kelly,DEF,Bournemouth,0.0,6,0,0,-428,45,False,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.8157894736842106,Kelly
Vitalii Mykolenko,DEF,Everton,3.2,19,1,1,2311,46,True,2.6842105263157894,3.0526315789473686,2.8684210526315788,8.0,2.894736842105263,Mykolenko
Aidan Francis-Clarke,DEF,Luton,0.0,2,0,0,-6,40,True,,,,,2.8157894736842106,Francis-Clarke
Emerson Leite de Souza Junior,DEF,Spurs,4.0,8,1,2,1156,43,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Junior
Joël Veltman,DEF,Brighton,4.3,10,1,1,-541,43,False,2.6842105263157894,3.1052631578947367,2.894736842105263,5.0,2.894736842105263,Veltman
Miguel Almirón Rejala,MID,Newcastle,3.7,20,0,1,-6387,61,True,2.631578947368421,3.0,2.8157894736842106,15.0,2.894736842105263,Rejala
Bobby Thomas,DEF,Burnley,0.0,3,0,0,-4,40,True,,,,,2.894736842105263,Thomas
Yago de Santiago Alonso,MID,Spurs,0.0,8,0,0,-5,45,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Alonso
Charlie Goode,DEF,Brentford,0.0,7,0,0,-441,39,True,2.6842105263157894,3.1052631578947367,2.894736842105263,4.0,2.8684210526315788,Goode
Luke Chambers,DEF,Liverpool,0.0,16,0,0,-33,40,False,2.5789473684210527,2.9473684210526314,2.763157894736842,12.0,2.894736842105263,Chambers
Alejo Véliz,FWD,Spurs,0.0,8,0,0,-49,54,True,2.631578947368421,3.0,2.8157894736842106,18.0,2.8684210526315788,Véliz
Kepa Arrizabalaga,GK,Chelsea,0.0,4,0,0,-51,50,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Arrizabalaga
Mark Travers,GK,Bournemouth,0.0,6,0,0,-13,40,False,2.6842105263157894,3.1052631578947367,2.894736842105263,3.0,2.8157894736842106,Travers
Leo Castledine,MID,Chelsea,0.0,4,0,0,-2,45,False,2.631578947368421,3.0,2.8157894736842106,6.0,2.894736842105263,Castledine
Tawanda Chirewa,MID,Wolves,2.5,15,0,1,-2,44,False,2.6842105263157894,3.1052631578947367,2.894736842105263,20.0,2.8157894736842106,Chirewa
