chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,roi,position
,,97032,0,0,0,0,0,2,4.2,,0,Virgil,0.0,339,False,,,6.0,97032.jpg,3.2,van Dijk,11.4,False,,a,12,14,117,0,0,0,0,0.0,19.5,Virgil,3177,2,2,9,40,0,0,0,3,1,0,8,662,911.2,176.3,449.0,153.8,36,2.88,1.04,3.92,45.72,22,2,195,51,70,1,70,8,,,3.0,,,,0.08,0.0,0.03,0.11,1.3,1.13,71,4,491,185,127,30,34,13,1.02,0.25,195.0,DEF
,,211975,0,0,0,0,0,2,3.8,,0,Manuel,0.0,340,False,,,5.5,211975.jpg,3.7,Akanji,4.0,False,,a,13,43,112,0,0,0,0,0.0,20.4,Akanji,2512,2,0,11,23,0,0,0,2,1,0,8,560,536.4,298.7,137.0,97.4,28,1.77,1.79,3.56,25.72,104,36,123,25,199,55,146,36,,,,,,,0.06,0.0,0.06,0.12,0.92,0.82,130,15,457,181,64,12,90,35,1.0,0.39,203.63636363636363,DEF
,,126184,0,0,0,0,0,2,3.8,,0,Nathan,0.0,341,False,,,5.5,126184.jpg,3.4,Aké,3.1,False,,a,13,43,99,0,0,0,0,0.0,18.0,Aké,2039,2,3,6,20,0,0,0,0,0,0,6,483,447.2,197.7,249.0,89.7,24,2.47,1.14,3.61,21.14,148,50,180,44,128,14,162,45,,,,,,,0.11,0.0,0.05,0.16,0.93,0.88,109,13,436,179,93,18,107,39,1.06,0.26,179.99999999999997,DEF
,,165809,0,0,0,0,0,3,3.3,,0,Bernardo,0.0,342,False,,,6.5,165809.jpg,4.3,Veiga de Carvalho e Silva,2.8,False,,a,13,43,141,0,0,0,0,0.0,21.7,Bernardo,2576,6,9,10,26,0,0,0,8,0,0,20,604,747.4,959.5,570.0,228.0,29,3.54,8.05,11.59,26.40,46,17,15,12,53,33,25,17,4.0,,,,,,0.12,0.0,0.28,0.4,0.92,0.91,43,25,515,212,31,16,113,37,1.01,0.35,216.9230769230769,MID
,,477555,0,0,0,0,0,3,2.5,,0,Oscar,0.0,343,False,,,5.0,477555.jpg,2.1,Bobb,0.2,False,,a,13,43,30,0,0,0,0,0.0,6.0,Bobb,294,1,2,1,5,0,0,0,0,0,0,2,112,105.4,147.1,107.0,36.0,2,1.50,1.10,2.60,2.91,321,139,214,126,229,123,293,134,,,,,,,0.46,0.0,0.34,0.8,0.89,1.53,275,176,385,136,268,111,406,132,0.61,0.31,60.0,MID
,,17601,0,0,0,0,0,1,2.0,,0,Scott,0.0,344,False,,,4.0,17601.jpg,0.0,Carson,0.2,False,,a,13,43,0,0,0,0,0,0.0,0.0,Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,401,34,388,18,361,2,404,34,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,501,38,1,1,403,34,413,60,0.0,0.0,0.0,GKP
,,61366,0,0,0,0,0,3,4.2,,0,Kevin,0.0,345,False,,,9.5,61366.jpg,5.4,De Bruyne,6.9,False,,a,13,43,98,0,0,0,0,0.0,10.3,De Bruyne,1219,4,10,7,8,0,0,0,2,0,0,11,415,527.6,901.1,406.0,183.6,15,2.40,6.90,9.30,10.92,108,42,20,16,80,52,43,29,1.0,,1.0,,4.0,,0.18,0.0,0.51,0.69,0.81,0.59,6,5,570,249,11,8,60,20,1.11,0.52,103.15789473684211,MID
,,248875,0,0,0,0,0,3,3.3,,0,Jérémy,0.0,346,False,,,6.5,248875.jpg,3.4,Doku,3.3,False,,a,13,43,98,0,0,0,0,0.0,15.1,Doku,1585,3,10,1,19,0,0,0,3,0,0,13,391,524.2,640.2,875.0,203.9,18,2.57,5.85,8.42,16.21,112,46,42,37,22,11,35,24,,,,,,,0.15,0.0,0.33,0.48,0.92,1.08,60,41,532,228,97,44,99,31,1.02,0.06,150.76923076923077,MID
,,121160,0,0,0,0,0,1,5.0,,0,Ederson,0.0,347,False,,,5.5,121160.jpg,3.4,Santana de Moraes,6.0,False,,a,13,43,112,0,0,0,0,0.0,20.4,Ederson M.,2785,0,0,11,27,0,0,0,5,0,57,5,569,551.8,10.0,0.0,56.0,33,0.00,0.03,0.03,27.43,97,14,354,13,552,62,233,14,,,,,,,0.0,1.84,0.0,0.0,0.89,0.87,106,3,433,62,91,17,67,11,1.07,0.36,203.63636363636363,GKP
,,209244,0,0,0,0,0,3,4.2,,0,Phil,0.0,348,False,,,9.5,209244.jpg,6.6,Foden,32.9,False,,a,13,43,230,0,0,0,0,0.0,24.2,Foden,2860,19,8,14,27,0,0,0,2,0,0,31,866,1154.8,1157.8,1172.0,348.8,33,10.17,6.95,17.12,28.51,3,2,6,6,8,4,3,3,3.0,,,,,,0.32,0.0,0.22,0.54,0.9,0.85,7,6,571,250,3,2,9,5,1.04,0.44,242.10526315789474,MID
,,114283,0,0,0,0,0,3,3.3,,0,Jack,0.0,349,False,,,6.5,114283.jpg,2.5,Grealish,0.5,False,,a,13,43,50,0,0,0,0,0.0,7.7,Grealish,998,3,1,3,13,0,0,0,6,0,0,6,199,240.4,384.1,295.0,91.9,10,2.17,2.69,4.86,12.58,254,107,92,66,115,77,157,80,,,,,,,0.2,0.0,0.24,0.44,1.13,1.17,41,23,513,210,207,86,258,82,0.9,0.27,76.92307692307692,MID
,,477424,0,0,0,0,0,2,4.2,,0,Joško,0.0,350,False,,,6.0,477424.jpg,4.4,Gvardiol,31.8,False,,a,13,43,123,0,0,0,0,0.0,20.5,Gvardiol,2327,4,2,9,23,0,0,0,3,0,0,12,549,544.4,362.2,389.0,129.7,26,3.14,2.09,5.23,23.88,101,35,105,20,88,3,94,13,,,,,,,0.12,0.0,0.08,0.2,0.92,0.89,87,8,507,189,26,3,10,2,1.01,0.35,205.0,DEF
,,223094,0,0,0,0,0,4,5.0,,0,Erling,0.0,351,False,,,15.0,223094.jpg,7.0,Haaland,33.9,False,,a,13,43,217,0,0,0,0,0.0,14.5,Haaland,2553,27,8,11,25,0,0,1,1,0,0,29,792,1094.6,367.2,1581.0,303.3,29,29.57,2.18,31.75,25.65,5,1,100,12,1,1,9,1,,,3.0,,1.0,,1.04,0.0,0.08,1.12,0.9,0.88,1,1,576,68,2,1,6,3,1.02,0.39,144.66666666666666,FWD
,,461358,0,0,0,0,0,4,3.2,,0,Julián,0.0,352,False,,,7.0,461358.jpg,4.4,Álvarez,3.2,False,,a,13,43,158,0,0,0,0,0.0,22.6,J.Alvarez,2644,11,11,12,24,0,0,0,2,0,0,17,662,737.0,1005.2,992.0,273.3,31,13.07,6.28,19.35,25.52,49,9,13,1,16,8,11,3,2.0,,2.0,,3.0,,0.44,0.0,0.21,0.65,0.87,0.82,35,15,552,57,29,8,103,18,1.06,0.41,225.71428571428572,FWD
,,121145,0,0,0,0,0,2,3.8,,0,João,0.0,353,False,,,5.5,121145.jpg,0.0,Cavaco Cancelo,1.2,False,,a,13,43,0,0,0,0,0,0.0,0.0,João Cancelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,553,191,552,191,551,191,553,191,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,105,12,432,178,552,190,169,63,0.0,0.0,0.0,DEF
,,91651,0,0,0,0,0,3,3.0,,0,Mateo,0.0,354,False,,,5.5,91651.jpg,2.0,Kovačić,0.2,False,,a,13,43,59,0,0,0,0,0.0,10.7,Kovačić,1539,1,0,9,14,0,0,0,4,0,0,2,316,265.0,365.9,129.0,76.0,16,1.24,1.66,2.90,13.55,241,100,102,72,207,114,193,98,,,,,,,0.07,0.0,0.1,0.17,0.79,0.82,97,59,424,161,283,122,401,129,0.94,0.53,107.27272727272727,MID
,,477064,0,0,0,0,0,2,2.9,,0,Rico,0.0,355,False,,,4.5,477064.jpg,3.2,Lewis,0.3,False,,a,13,43,52,0,0,0,0,0.0,11.6,Lewis,804,2,0,4,9,0,0,0,1,0,0,2,215,148.0,195.9,114.0,45.8,8,0.63,1.25,1.88,8.73,301,110,182,46,221,66,264,92,,,,,,,0.07,0.0,0.14,0.21,0.98,1.01,449,130,220,140,116,26,347,130,0.9,0.45,115.55555555555556,DEF
,,465351,0,0,0,0,0,3,2.5,,0,Matheus Luiz,0.0,356,False,,,5.0,465351.jpg,1.7,Nunes,0.0,False,,a,13,43,32,0,0,0,0,0.0,6.4,Matheus N.,831,0,2,2,13,0,0,0,0,1,0,1,118,146.0,221.3,150.0,51.8,9,0.89,1.71,2.60,10.39,302,131,166,108,187,104,248,119,,,,,,,0.1,0.0,0.19,0.29,1.13,1.41,271,173,381,133,319,140,547,231,0.97,0.22,64.0,MID
,,432714,0,0,0,0,0,3,2.5,,0,James,0.0,357,False,,,5.0,432714.jpg,2.5,McAtee,0.0,False,,a,13,43,77,0,0,0,0,0.0,15.4,McAtee,1815,3,4,2,65,0,0,0,2,0,0,0,259,333.8,394.4,333.0,106.0,20,2.98,2.16,5.14,39.34,202,85,89,64,105,69,128,76,,,,,,,0.15,0.0,0.11,0.26,1.95,3.22,254,161,364,121,204,84,558,242,0.99,0.1,154.0,MID
,,88248,0,0,0,0,0,1,5.0,,0,Stefan,0.0,358,False,,,5.5,88248.jpg,2.4,Ortega Moreno,2.2,False,,a,13,43,22,0,0,0,0,0.0,4.0,Ortega Moreno,632,0,0,1,7,0,0,0,0,0,20,2,114,171.2,0.0,0.0,17.3,5,0.00,0.00,0.00,7.17,290,28,550,62,548,60,337,28,,,,,,,0.0,2.85,0.0,0.0,1.02,1.0,94,1,421,60,222,30,125,21,0.71,0.14,40.0,GKP
,,155405,0,0,0,0,0,3,2.5,,0,Kalvin,0.0,359,False,,,5.0,155405.jpg,0.8,Phillips,0.0,False,,a,13,43,10,0,0,0,0,0.0,2.0,Phillips,394,0,0,0,13,0,0,0,1,1,0,0,27,35.6,23.3,31.0,9.1,3,0.22,0.11,0.33,10.75,360,162,330,164,309,159,362,163,,,,,,,0.05,0.0,0.03,0.08,2.46,2.97,190,117,300,77,397,187,546,230,0.69,0.0,20.0,MID
,,220566,0,0,0,0,0,3,3.3,,0,Rodrigo 'Rodri',0.0,360,False,,,6.5,220566.jpg,4.7,Hernandez,7.5,False,,a,13,43,159,0,0,0,0,0.0,24.5,Rodrigo,2931,8,10,14,26,0,0,0,8,1,0,19,737,1043.8,894.8,484.0,242.3,34,3.99,6.15,10.14,29.89,8,5,21,17,65,41,17,13,,,,,,,0.12,0.0,0.19,0.31,0.92,0.8,53,34,525,221,21,14,55,15,1.04,0.43,244.6153846153846,MID
,,171314,0,0,0,0,0,2,3.8,,0,Rúben,0.0,361,False,,,5.5,171314.jpg,2.9,Gato Alves Dias,3.0,False,,a,13,43,88,0,0,0,0,0.0,16.0,Rúben,2557,0,0,9,28,1,0,0,0,0,0,3,513,578.4,208.5,225.0,101.5,28,1.38,1.93,3.31,25.12,86,29,172,41,141,21,138,31,,,,,,,0.05,0.0,0.07,0.12,0.88,0.99,118,14,445,180,165,45,108,40,0.99,0.32,160.0,DEF
,,97299,0,0,0,0,0,2,3.8,,0,John,0.0,362,False,,,5.5,97299.jpg,3.3,Stones,2.7,False,,a,13,43,53,0,0,0,0,0.0,9.6,Stones,1061,1,0,5,9,0,0,0,2,0,0,3,239,188.4,128.4,70.0,38.7,12,1.06,0.40,1.46,12.27,280,103,230,70,257,86,285,101,,,,,,,0.09,0.0,0.03,0.12,1.04,0.76,99,10,426,176,107,23,116,42,1.02,0.42,96.36363636363636,DEF
,,58621,0,0,0,0,0,2,3.8,,0,Kyle,0.0,363,False,,,5.5,58621.jpg,3.8,Walker,9.0,False,,a,13,43,123,0,0,0,0,0.0,22.4,Walker,2766,0,5,10,29,0,0,0,2,0,0,13,633,465.4,534.1,126.0,112.6,30,0.40,3.20,3.60,28.61,139,44,59,9,210,58,115,23,,,,,,,0.01,0.0,0.1,0.11,0.93,0.94,91,9,418,175,56,10,44,16,0.98,0.33,223.63636363636363,DEF
,,510281,0,0,0,0,0,3,3.3,,0,Sávio 'Savinho',0.0,571,False,,,6.5,510281.jpg,0.0,Moreira de Oliveira,0.5,False,,a,13,43,0,0,0,0,0,0.0,0.0,Sávio,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,575,254,575,254,575,254,575,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,68,48,540,235,575,254,247,77,0.0,0.0,0.0,MID
,,493250,0,0,0,0,0,3,1.5,,0,Amad,0.0,364,False,,,5.0,493250.jpg,2.6,Diallo,0.9,False,,a,14,1,23,0,0,0,0,0.0,4.6,Amad,385,1,1,1,6,0,0,0,1,0,0,3,68,117.0,123.8,114.0,35.2,3,0.53,0.47,1.00,7.66,315,135,235,135,222,119,295,135,,,,,,,0.12,0.0,0.11,0.23,1.79,1.4,289,183,399,143,191,80,186,60,0.7,0.23,46.0,MID
,,467169,0,0,0,0,0,3,2.2,,0,Antony Matheus,0.0,365,False,,,6.0,467169.jpg,1.6,dos Santos,0.3,False,,a,14,1,47,0,0,0,0,0.0,7.8,Antony,1311,1,1,3,26,0,0,0,5,0,0,0,184,247.8,327.7,347.0,91.8,15,3.38,1.83,5.21,25.18,251,106,115,78,99,63,158,81,,,,,,,0.23,0.0,0.13,0.36,1.73,1.78,85,54,505,206,331,147,345,112,1.03,0.21,78.33333333333334,MID
,,141746,0,0,0,0,0,3,2.9,,0,Bruno,0.0,366,False,,,8.5,141746.jpg,4.7,Borges Fernandes,14.1,False,,a,14,1,166,0,0,0,0,0.0,19.5,B.Fernandes,3118,10,9,7,52,0,0,1,9,0,0,24,729,1101.6,1663.0,748.0,351.3,35,9.73,10.23,19.96,63.99,4,3,2,2,33,17,2,2,2.0,,1.0,,1.0,,0.28,0.0,0.3,0.58,1.85,1.5,9,7,566,247,23,15,25,8,1.01,0.2,195.29411764705884,MID
,,451302,0,0,0,0,0,1,2.2,,0,Altay,0.0,367,False,,,4.5,451302.jpg,0.0,Bayindir,0.2,False,,a,14,1,0,0,0,0,0,0.0,0.0,Bayindir,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,492,60,490,55,476,49,495,60,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,432,32,203,48,494,60,379,57,0.0,0.0,0.0,GKP
,,61256,0,0,0,0,0,3,1.5,,0,Carlos Henrique,0.0,368,False,,,5.0,61256.jpg,2.3,Casimiro,0.3,False,,a,14,1,58,0,0,0,0,0.0,11.6,Casemiro,1981,1,3,5,34,0,0,0,7,0,0,0,323,628.4,247.9,323.0,119.9,24,3.64,1.20,4.84,40.58,75,27,155,101,109,73,108,68,,,,,,,0.17,0.0,0.05,0.22,1.84,1.54,165,101,275,61,234,94,327,103,1.09,0.23,116.0,MID
,,216051,0,0,0,0,0,2,2.4,,0,Diogo,0.0,369,False,,,5.0,216051.jpg,3.1,Dalot Teixeira,6.5,False,,a,14,1,111,0,0,0,0,0.0,22.2,Dalot,3174,2,3,8,55,0,0,0,4,1,0,13,662,738.6,590.8,212.0,154.4,35,1.67,2.38,4.05,64.76,48,12,50,6,149,27,69,7,,,,,,,0.05,0.0,0.07,0.12,1.84,1.56,227,28,337,162,137,33,63,22,0.99,0.23,222.0,DEF
,,80607,0,0,0,0,0,3,2.0,,0,Christian,0.0,370,False,,,5.5,80607.jpg,2.2,Eriksen,0.2,False,,a,14,1,48,0,0,0,0,0.0,8.7,Eriksen,1134,1,2,2,27,0,0,0,1,0,0,4,248,255.4,400.5,93.0,75.0,12,0.97,2.46,3.43,20.08,246,103,85,62,243,128,194,99,3.0,,4.0,,,,0.08,0.0,0.2,0.28,1.59,2.14,93,56,420,158,249,103,369,120,0.95,0.16,87.27272727272727,MID
,,37642,0,0,0,0,0,2,1.9,,0,Jonny,0.0,371,False,,,4.5,37642.jpg,2.1,Evans,0.2,False,,a,14,1,49,0,0,0,0,0.0,10.9,Evans,1389,0,1,4,24,0,0,0,2,0,0,3,293,330.8,81.2,21.0,43.6,15,0.06,0.27,0.33,27.68,205,77,273,93,324,119,272,94,,,,,,,0.0,0.0,0.02,0.02,1.79,1.56,307,42,78,52,253,83,424,170,0.97,0.26,108.88888888888889,DEF
,,493105,0,0,0,0,0,3,2.3,,0,Alejandro,0.0,372,False,,,6.5,493105.jpg,3.6,Garnacho,12.1,False,,a,14,1,131,0,0,0,0,0.0,20.2,Garnacho,2564,7,7,8,39,0,0,0,4,0,0,7,372,527.2,616.8,1103.0,224.3,30,8.23,2.81,11.04,51.56,110,44,46,41,11,7,26,18,,,,,,,0.29,0.0,0.1,0.39,1.81,1.37,67,47,539,234,74,37,31,10,1.05,0.28,201.53846153846152,MID
,,465527,0,0,0,0,0,3,1.0,,0,Hannibal,0.0,373,False,,,4.5,465527.jpg,2.2,Mejbri,0.1,False,,a,14,1,11,0,0,0,0,0.0,2.4,Hannibal,131,1,0,1,1,0,0,0,1,0,0,0,34,48.2,29.8,13.0,9.0,1,0.03,0.48,0.51,3.48,353,156,321,159,336,170,363,164,,,,,,,0.02,0.0,0.33,0.35,2.39,0.69,441,218,212,22,243,99,472,164,0.69,0.69,24.444444444444443,MID
,,21205,0,0,0,0,0,1,1.0,,0,Tom,0.0,374,False,,,4.0,21205.jpg,0.0,Heaton,0.2,False,,a,14,1,0,0,0,0,0,0.0,0.0,Heaton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,403,36,390,20,363,4,406,36,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,503,40,3,3,405,36,387,58,0.0,0.0,0.0,GKP
,,497894,0,0,0,0,0,4,2.2,,0,Rasmus,0.0,375,False,,,7.0,497894.jpg,3.7,Højlund,6.0,False,,a,14,1,112,0,0,0,0,0.0,16.0,Højlund,2156,10,2,6,35,0,0,0,2,0,0,14,362,480.6,345.8,648.0,147.0,25,6.97,0.96,7.93,40.64,133,16,111,15,43,20,78,19,,,,,,,0.29,0.0,0.04,0.33,1.7,1.46,36,16,553,58,68,14,66,12,1.04,0.25,160.0,FWD
,,184667,0,0,0,0,0,2,1.9,,0,Victor,0.0,376,False,,,4.5,184667.jpg,3.3,Lindelöf,0.2,False,,a,14,1,62,0,0,0,0,0.0,13.8,Lindelof,1328,1,1,5,16,0,0,0,2,0,0,7,291,263.8,125.9,105.0,49.6,14,0.69,0.43,1.12,25.99,242,89,234,71,231,70,250,83,,,,,,,0.05,0.0,0.03,0.08,1.76,1.08,364,78,135,88,102,20,380,148,0.95,0.34,137.77777777777777,DEF
,,95658,0,0,0,0,0,2,2.4,,0,Harry,0.0,377,False,,,5.0,95658.jpg,3.3,Maguire,0.6,False,,a,14,1,73,0,0,0,0,0.0,14.6,Maguire,1650,2,4,4,29,0,0,0,3,0,0,6,351,493.4,90.9,192.0,77.7,18,1.94,0.97,2.91,36.68,128,41,265,88,159,32,187,53,,,,,,,0.11,0.0,0.05,0.16,2.0,1.58,174,19,284,153,104,21,222,79,0.98,0.22,146.0,DEF
,,516895,0,0,0,0,0,3,2.0,,0,Kobbie,0.0,378,False,,,5.5,516895.jpg,3.2,Mainoo,8.4,False,,a,14,1,77,0,0,0,0,0.0,14.0,Mainoo,1927,3,1,7,31,0,0,0,3,0,0,8,327,413.4,256.7,134.0,80.6,24,0.87,1.35,2.22,42.97,157,69,149,96,204,112,178,93,,,,,,,0.04,0.0,0.06,0.1,2.01,1.45,157,95,484,197,126,56,48,14,1.12,0.33,140.0,MID
,,222690,0,0,0,0,0,2,1.9,,0,Tyrell,0.0,379,False,,,4.5,222690.jpg,0.0,Malacia,0.2,False,,a,14,1,0,0,0,0,0,0.0,0.0,Malacia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,480,183,476,183,461,183,483,183,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,392,101,163,111,482,182,433,173,0.0,0.0,0.0,DEF
,,221820,0,0,0,0,0,2,1.9,,0,Lisandro,0.0,380,False,,,4.5,221820.jpg,1.4,Martínez,5.7,False,,a,14,1,15,0,0,0,0,0.0,3.3,Martinez,643,0,1,1,12,1,0,0,3,0,0,0,134,144.4,45.7,4.0,19.4,8,0.00,0.08,0.08,11.65,304,112,308,111,347,129,334,117,,,,,,,0.0,0.0,0.01,0.01,1.63,1.68,391,100,162,110,340,117,69,23,1.12,0.14,33.333333333333336,DEF
,,195851,0,0,0,0,0,3,1.5,,0,Scott,0.0,381,False,,,5.0,195851.jpg,3.1,McTominay,1.2,False,,a,14,1,98,0,0,0,0,0.0,19.6,McTominay,1891,7,1,7,30,0,0,0,2,0,0,5,307,539.4,179.5,492.0,121.3,18,6.00,0.41,6.40,39.95,103,39,191,117,61,38,106,67,,,,,,,0.29,0.0,0.02,0.31,1.9,1.43,207,130,317,90,135,59,162,52,0.86,0.33,196.0,MID
,,184341,0,0,0,0,0,3,2.3,,0,Mason,0.0,382,False,,,6.5,184341.jpg,1.6,Mount,0.3,False,,a,14,1,23,0,0,0,0,0.0,3.5,Mount,509,1,0,1,13,0,0,0,2,0,0,0,93,105.8,107.6,64.0,27.9,5,0.37,0.37,0.74,9.95,320,138,253,142,267,138,314,143,,,,,,,0.07,0.0,0.07,0.14,1.76,2.3,44,26,516,213,332,148,331,106,0.88,0.18,35.38461538461539,MID
,,202641,0,0,0,0,0,1,3.1,,0,André,0.0,383,False,,,5.0,202641.jpg,3.5,Onana,7.6,False,,a,14,1,133,0,0,0,0,0.0,26.6,Onana,3420,0,0,9,58,0,0,0,5,0,149,10,741,1167.8,33.2,0.0,120.2,38,0.00,0.08,0.08,69.64,2,1,320,4,524,59,107,1,,,,,,,0.0,3.92,0.0,0.0,1.83,1.53,212,10,322,59,76,11,54,10,1.0,0.24,266.0,GKP
,,488404,0,0,0,0,0,3,1.5,,0,Facundo,0.0,384,False,,,5.0,488404.jpg,1.4,Pellistri Rebollo,0.0,False,,a,14,1,13,0,0,0,0,0.0,2.6,Pellistri,164,0,1,0,2,0,0,0,0,0,0,0,36,47.0,19.3,66.0,13.3,1,0.51,0.39,0.90,4.17,354,157,336,165,264,136,350,158,,,,,,,0.28,0.0,0.21,0.49,2.29,1.1,283,180,393,140,343,154,560,244,0.55,0.0,26.0,MID
,,176297,0,0,0,0,0,3,2.4,,0,Marcus,0.0,385,False,,,7.0,176297.jpg,3.3,Rashford,7.4,False,,a,14,1,108,0,0,0,0,0.0,15.4,Rashford,2264,7,3,7,37,0,0,0,2,0,0,0,330,453.2,358.6,672.0,148.3,26,7.13,2.80,9.93,48.29,144,65,106,73,41,23,76,50,,,2.0,,3.0,,0.28,0.0,0.11,0.39,1.92,1.47,28,16,545,238,113,50,58,18,1.03,0.28,154.2857142857143,MID
,,209243,0,0,0,0,0,3,2.3,,0,Jadon,0.0,386,False,,,6.5,209243.jpg,1.0,Sancho,0.7,False,,a,14,1,3,0,0,0,0,0.0,0.5,Sancho,76,0,0,0,1,0,0,0,0,0,0,0,11,9.8,14.8,12.0,3.6,0,0.00,0.07,0.07,1.86,377,173,340,168,339,172,375,172,,,,,,,0.0,0.0,0.08,0.08,2.2,1.18,50,31,522,218,388,182,214,70,0.0,0.0,4.615384615384615,MID
,,106760,0,0,0,0,0,2,2.4,,0,Luke,0.0,387,False,,,5.0,106760.jpg,2.6,Shaw,5.4,False,,a,14,1,31,0,0,0,0,0.0,6.2,Shaw,960,0,1,4,13,0,0,0,6,0,0,0,195,197.2,199.3,29.0,42.6,12,0.05,0.89,0.94,20.17,271,100,179,43,312,111,276,96,4.0,,,,,,0.0,0.0,0.08,0.08,1.89,1.22,177,20,287,154,189,59,74,26,1.12,0.38,62.0,DEF
,,214590,0,0,0,0,0,2,1.9,,0,Aaron,0.0,388,False,,,4.5,214590.jpg,2.1,Wan-Bissaka,0.6,False,,a,14,1,47,0,0,0,0,0.0,10.4,Wan-Bissaka,1778,0,2,3,34,0,0,0,4,0,0,5,323,397.8,196.5,60.0,65.5,20,0.11,1.47,1.58,38.57,165,56,181,45,272,91,212,65,,,,,,,0.01,0.0,0.07,0.08,1.95,1.72,383,93,154,103,257,86,235,86,1.01,0.15,104.44444444444444,DEF
,,458249,0,0,0,0,0,4,2.2,,0,Joshua,0.0,389,False,,,7.0,458249.jpg,0.0,Zirkzee,2.7,False,,a,14,1,0,0,0,0,0,0.0,0.0,Zirkzee,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,576,68,576,68,576,68,576,68,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34,14,551,56,576,68,117,20,0.0,0.0,0.0,FWD
,,550864,0,0,0,0,0,2,1.9,,0,Leny,0.0,572,False,,,4.5,550864.jpg,0.0,Yoro,5.0,False,,a,14,1,0,0,0,0,0,0.0,0.0,Yoro,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,515,190,512,190,506,190,516,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,491,140,262,150,515,189,79,29,0.0,0.0,0.0,DEF
,,545477,0,0,0,0,0,2,2.0,,0,Alex,0.0,390,False,,,4.0,545477.jpg,1.0,Murphy,0.6,False,,a,15,4,2,0,0,0,0,0.0,0.5,A.Murphy,11,0,0,0,0,0,0,0,0,0,0,0,6,2.6,1.0,0.0,0.3,0,0.00,0.00,0.00,0.08,391,135,372,135,422,168,397,135,,,,,,,0.0,0.0,0.0,0.0,0.65,0.0,571,186,71,45,364,127,220,77,0.0,0.0,5.0,DEF
,,179018,0,0,0,0,0,3,3.2,,0,Miguel,0.0,391,False,,,6.0,179018.jpg,2.3,Almirón Rejala,1.0,False,,a,15,4,77,0,0,0,0,0.0,12.8,Almirón,1930,3,1,5,40,0,0,0,2,0,0,4,277,299.8,369.7,434.0,110.1,23,4.57,2.39,6.96,38.15,223,91,99,70,73,47,118,71,,,,,,,0.21,0.0,0.11,0.32,1.78,1.87,74,49,494,201,238,98,182,58,1.07,0.23,128.33333333333334,MID
,,201666,0,0,0,0,0,3,3.3,,0,Harvey,0.0,392,False,,,6.5,201666.jpg,3.0,Barnes,0.6,False,,a,15,4,64,0,0,0,0,0.0,9.8,Barnes,788,5,3,2,10,0,0,0,2,0,0,3,205,279.2,181.5,334.0,79.5,7,3.78,1.90,5.68,10.48,237,99,190,116,104,68,181,95,,,,,,,0.43,0.0,0.22,0.65,1.2,1.14,47,28,519,215,153,68,217,71,0.8,0.23,98.46153846153845,MID
